frame_idx,class_id,class_name,count
2530,34,toblerone_milk_chocolate,1
2530,4,crayola_24_crayons,1
2530,8,hunts_sauce,1
2530,42,pepperidge_farm_milano_cookies_double_chocolate,1
2530,18,jif_creamy_peanut_butter,1
2530,26,mom_to_mom_butternut_squash_pear,1
2530,59,twix,1
2530,30,coffee_mate_french_vanilla,1
2530,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2532,1,band_aid_clear_strips,1
2532,34,toblerone_milk_chocolate,1
2532,4,crayola_24_crayons,1
2532,8,hunts_sauce,1
2532,18,jif_creamy_peanut_butter,1
2532,26,mom_to_mom_butternut_squash_pear,1
2532,59,twix,1
2532,30,coffee_mate_french_vanilla,1
2532,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2534,1,band_aid_clear_strips,1
2534,34,toblerone_milk_chocolate,1
2534,4,crayola_24_crayons,1
2534,8,hunts_sauce,1
2534,18,jif_creamy_peanut_butter,1
2534,26,mom_to_mom_butternut_squash_pear,1
2534,59,twix,1
2534,30,coffee_mate_french_vanilla,1
2534,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2536,1,band_aid_clear_strips,1
2536,34,toblerone_milk_chocolate,1
2536,4,crayola_24_crayons,1
2536,8,hunts_sauce,1
2536,18,jif_creamy_peanut_butter,1
2536,26,mom_to_mom_butternut_squash_pear,1
2536,59,twix,1
2536,30,coffee_mate_french_vanilla,1
2536,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2538,1,band_aid_clear_strips,1
2538,34,toblerone_milk_chocolate,1
2538,4,crayola_24_crayons,1
2538,8,hunts_sauce,1
2538,18,jif_creamy_peanut_butter,1
2538,26,mom_to_mom_butternut_squash_pear,1
2538,59,twix,1
2538,30,coffee_mate_french_vanilla,1
2538,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2540,1,band_aid_clear_strips,1
2540,34,toblerone_milk_chocolate,1
2540,4,crayola_24_crayons,1
2540,8,hunts_sauce,1
2540,18,jif_creamy_peanut_butter,1
2540,26,mom_to_mom_butternut_squash_pear,1
2540,27,pop_tararts_strawberry,1
2540,30,coffee_mate_french_vanilla,1
2540,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2542,1,band_aid_clear_strips,1
2542,34,toblerone_milk_chocolate,1
2542,4,crayola_24_crayons,1
2542,8,hunts_sauce,1
2542,18,jif_creamy_peanut_butter,1
2542,26,mom_to_mom_butternut_squash_pear,1
2542,30,coffee_mate_french_vanilla,1
2542,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2544,1,band_aid_clear_strips,1
2544,34,toblerone_milk_chocolate,1
2544,8,hunts_sauce,1
2544,18,jif_creamy_peanut_butter,1
2544,26,mom_to_mom_butternut_squash_pear,1
2544,30,coffee_mate_french_vanilla,1
2544,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2546,1,band_aid_clear_strips,1
2546,34,toblerone_milk_chocolate,1
2546,8,hunts_sauce,1
2546,18,jif_creamy_peanut_butter,1
2546,26,mom_to_mom_butternut_squash_pear,1
2546,30,coffee_mate_french_vanilla,1
2546,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2548,32,kitkat_king_size,1
2548,1,band_aid_clear_strips,1
2548,34,toblerone_milk_chocolate,1
2548,8,hunts_sauce,1
2548,18,jif_creamy_peanut_butter,1
2548,26,mom_to_mom_butternut_squash_pear,1
2548,30,coffee_mate_french_vanilla,1
2548,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2550,32,kitkat_king_size,1
2550,1,band_aid_clear_strips,1
2550,34,toblerone_milk_chocolate,1
2550,8,hunts_sauce,1
2550,18,jif_creamy_peanut_butter,1
2550,26,mom_to_mom_butternut_squash_pear,1
2550,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2552,32,kitkat_king_size,1
2552,1,band_aid_clear_strips,1
2552,34,toblerone_milk_chocolate,1
2552,8,hunts_sauce,1
2552,18,jif_creamy_peanut_butter,1
2552,26,mom_to_mom_butternut_squash_pear,1
2552,30,coffee_mate_french_vanilla,1
2552,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2554,32,kitkat_king_size,1
2554,1,band_aid_clear_strips,1
2554,34,toblerone_milk_chocolate,1
2554,8,hunts_sauce,1
2554,18,jif_creamy_peanut_butter,1
2554,26,mom_to_mom_butternut_squash_pear,1
2554,30,coffee_mate_french_vanilla,1
2554,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2556,32,kitkat_king_size,1
2556,34,toblerone_milk_chocolate,1
2556,8,hunts_sauce,1
2556,18,jif_creamy_peanut_butter,1
2556,26,mom_to_mom_butternut_squash_pear,1
2556,30,coffee_mate_french_vanilla,1
2556,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2558,32,kitkat_king_size,1
2558,34,toblerone_milk_chocolate,1
2558,8,hunts_sauce,1
2558,18,jif_creamy_peanut_butter,1
2558,26,mom_to_mom_butternut_squash_pear,1
2558,30,coffee_mate_french_vanilla,1
2558,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2560,32,kitkat_king_size,1
2560,1,band_aid_clear_strips,1
2560,34,toblerone_milk_chocolate,1
2560,4,crayola_24_crayons,1
2560,8,hunts_sauce,1
2560,18,jif_creamy_peanut_butter,1
2560,26,mom_to_mom_butternut_squash_pear,1
2560,30,coffee_mate_french_vanilla,1
2560,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2562,32,kitkat_king_size,1
2562,1,band_aid_clear_strips,1
2562,34,toblerone_milk_chocolate,1
2562,8,hunts_sauce,1
2562,18,jif_creamy_peanut_butter,1
2562,26,mom_to_mom_butternut_squash_pear,1
2562,30,coffee_mate_french_vanilla,1
2562,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2564,32,kitkat_king_size,1
2564,1,band_aid_clear_strips,1
2564,34,toblerone_milk_chocolate,1
2564,8,hunts_sauce,1
2564,18,jif_creamy_peanut_butter,1
2564,26,mom_to_mom_butternut_squash_pear,1
2564,30,coffee_mate_french_vanilla,1
2564,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2566,32,kitkat_king_size,1
2566,1,band_aid_clear_strips,1
2566,34,toblerone_milk_chocolate,1
2566,8,hunts_sauce,1
2566,18,jif_creamy_peanut_butter,1
2566,26,mom_to_mom_butternut_squash_pear,1
2566,30,coffee_mate_french_vanilla,1
2566,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2568,32,kitkat_king_size,1
2568,1,band_aid_clear_strips,1
2568,34,toblerone_milk_chocolate,1
2568,8,hunts_sauce,1
2568,18,jif_creamy_peanut_butter,1
2568,26,mom_to_mom_butternut_squash_pear,1
2568,30,coffee_mate_french_vanilla,1
2568,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2570,32,kitkat_king_size,1
2570,1,band_aid_clear_strips,1
2570,34,toblerone_milk_chocolate,1
2570,4,crayola_24_crayons,1
2570,8,hunts_sauce,1
2570,18,jif_creamy_peanut_butter,1
2570,26,mom_to_mom_butternut_squash_pear,1
2570,59,twix,1
2570,30,coffee_mate_french_vanilla,1
2570,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2572,32,kitkat_king_size,1
2572,1,band_aid_clear_strips,1
2572,34,toblerone_milk_chocolate,1
2572,4,crayola_24_crayons,1
2572,8,hunts_sauce,1
2572,18,jif_creamy_peanut_butter,1
2572,26,mom_to_mom_butternut_squash_pear,1
2572,30,coffee_mate_french_vanilla,1
2572,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2574,32,kitkat_king_size,1
2574,1,band_aid_clear_strips,1
2574,34,toblerone_milk_chocolate,1
2574,4,crayola_24_crayons,1
2574,8,hunts_sauce,1
2574,18,jif_creamy_peanut_butter,1
2574,26,mom_to_mom_butternut_squash_pear,1
2574,30,coffee_mate_french_vanilla,1
2574,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2576,32,kitkat_king_size,1
2576,1,band_aid_clear_strips,1
2576,34,toblerone_milk_chocolate,1
2576,4,crayola_24_crayons,1
2576,8,hunts_sauce,1
2576,18,jif_creamy_peanut_butter,1
2576,26,mom_to_mom_butternut_squash_pear,1
2576,30,coffee_mate_french_vanilla,1
2576,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2578,32,kitkat_king_size,1
2578,1,band_aid_clear_strips,1
2578,34,toblerone_milk_chocolate,1
2578,4,crayola_24_crayons,1
2578,8,hunts_sauce,1
2578,18,jif_creamy_peanut_butter,1
2578,26,mom_to_mom_butternut_squash_pear,1
2578,30,coffee_mate_french_vanilla,1
2578,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2580,32,kitkat_king_size,1
2580,1,band_aid_clear_strips,1
2580,34,toblerone_milk_chocolate,1
2580,4,crayola_24_crayons,1
2580,8,hunts_sauce,1
2580,18,jif_creamy_peanut_butter,1
2580,26,mom_to_mom_butternut_squash_pear,1
2580,59,twix,1
2580,30,coffee_mate_french_vanilla,1
2580,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2582,32,kitkat_king_size,1
2582,1,band_aid_clear_strips,1
2582,34,toblerone_milk_chocolate,1
2582,4,crayola_24_crayons,1
2582,8,hunts_sauce,1
2582,18,jif_creamy_peanut_butter,1
2582,26,mom_to_mom_butternut_squash_pear,1
2582,59,twix,1
2582,30,coffee_mate_french_vanilla,1
2582,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2584,32,kitkat_king_size,1
2584,1,band_aid_clear_strips,2
2584,34,toblerone_milk_chocolate,1
2584,4,crayola_24_crayons,1
2584,8,hunts_sauce,1
2584,18,jif_creamy_peanut_butter,1
2584,26,mom_to_mom_butternut_squash_pear,1
2584,59,twix,1
2584,30,coffee_mate_french_vanilla,1
2584,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2586,32,kitkat_king_size,1
2586,1,band_aid_clear_strips,1
2586,34,toblerone_milk_chocolate,1
2586,4,crayola_24_crayons,1
2586,8,hunts_sauce,1
2586,18,jif_creamy_peanut_butter,1
2586,26,mom_to_mom_butternut_squash_pear,1
2586,59,twix,1
2586,30,coffee_mate_french_vanilla,1
2586,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2588,32,kitkat_king_size,1
2588,1,band_aid_clear_strips,1
2588,34,toblerone_milk_chocolate,1
2588,4,crayola_24_crayons,1
2588,8,hunts_sauce,1
2588,18,jif_creamy_peanut_butter,1
2588,26,mom_to_mom_butternut_squash_pear,1
2588,59,twix,1
2588,30,coffee_mate_french_vanilla,1
2588,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2590,32,kitkat_king_size,1
2590,1,band_aid_clear_strips,1
2590,34,toblerone_milk_chocolate,1
2590,4,crayola_24_crayons,1
2590,8,hunts_sauce,1
2590,18,jif_creamy_peanut_butter,1
2590,26,mom_to_mom_butternut_squash_pear,1
2590,59,twix,1
2590,30,coffee_mate_french_vanilla,1
2590,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2592,32,kitkat_king_size,1
2592,1,band_aid_clear_strips,1
2592,34,toblerone_milk_chocolate,1
2592,4,crayola_24_crayons,1
2592,8,hunts_sauce,1
2592,18,jif_creamy_peanut_butter,1
2592,26,mom_to_mom_butternut_squash_pear,1
2592,59,twix,1
2592,30,coffee_mate_french_vanilla,1
2592,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2594,32,kitkat_king_size,1
2594,1,band_aid_clear_strips,1
2594,34,toblerone_milk_chocolate,1
2594,4,crayola_24_crayons,1
2594,8,hunts_sauce,1
2594,18,jif_creamy_peanut_butter,1
2594,26,mom_to_mom_butternut_squash_pear,1
2594,59,twix,1
2594,30,coffee_mate_french_vanilla,1
2594,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2596,32,kitkat_king_size,1
2596,1,band_aid_clear_strips,1
2596,34,toblerone_milk_chocolate,1
2596,4,crayola_24_crayons,1
2596,8,hunts_sauce,1
2596,18,jif_creamy_peanut_butter,1
2596,26,mom_to_mom_butternut_squash_pear,1
2596,30,coffee_mate_french_vanilla,1
2596,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2598,32,kitkat_king_size,1
2598,1,band_aid_clear_strips,1
2598,34,toblerone_milk_chocolate,1
2598,4,crayola_24_crayons,1
2598,8,hunts_sauce,1
2598,18,jif_creamy_peanut_butter,1
2598,26,mom_to_mom_butternut_squash_pear,1
2598,59,twix,1
2598,30,coffee_mate_french_vanilla,1
2598,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2600,32,kitkat_king_size,1
2600,1,band_aid_clear_strips,1
2600,34,toblerone_milk_chocolate,1
2600,4,crayola_24_crayons,1
2600,8,hunts_sauce,1
2600,18,jif_creamy_peanut_butter,1
2600,26,mom_to_mom_butternut_squash_pear,1
2600,59,twix,1
2600,30,coffee_mate_french_vanilla,1
2600,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2602,32,kitkat_king_size,1
2602,1,band_aid_clear_strips,1
2602,34,toblerone_milk_chocolate,1
2602,4,crayola_24_crayons,1
2602,8,hunts_sauce,1
2602,18,jif_creamy_peanut_butter,1
2602,26,mom_to_mom_butternut_squash_pear,1
2602,59,twix,1
2602,30,coffee_mate_french_vanilla,1
2602,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2604,32,kitkat_king_size,1
2604,1,band_aid_clear_strips,2
2604,34,toblerone_milk_chocolate,1
2604,4,crayola_24_crayons,1
2604,8,hunts_sauce,1
2604,18,jif_creamy_peanut_butter,1
2604,26,mom_to_mom_butternut_squash_pear,1
2604,59,twix,1
2604,30,coffee_mate_french_vanilla,1
2604,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2606,32,kitkat_king_size,1
2606,1,band_aid_clear_strips,1
2606,34,toblerone_milk_chocolate,1
2606,4,crayola_24_crayons,1
2606,8,hunts_sauce,1
2606,18,jif_creamy_peanut_butter,1
2606,26,mom_to_mom_butternut_squash_pear,1
2606,59,twix,1
2606,30,coffee_mate_french_vanilla,1
2606,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2608,32,kitkat_king_size,1
2608,1,band_aid_clear_strips,1
2608,34,toblerone_milk_chocolate,1
2608,4,crayola_24_crayons,1
2608,8,hunts_sauce,1
2608,18,jif_creamy_peanut_butter,1
2608,26,mom_to_mom_butternut_squash_pear,1
2608,59,twix,1
2608,30,coffee_mate_french_vanilla,1
2608,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2610,32,kitkat_king_size,1
2610,1,band_aid_clear_strips,2
2610,34,toblerone_milk_chocolate,1
2610,4,crayola_24_crayons,1
2610,8,hunts_sauce,1
2610,18,jif_creamy_peanut_butter,1
2610,26,mom_to_mom_butternut_squash_pear,1
2610,59,twix,1
2610,30,coffee_mate_french_vanilla,1
2610,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2612,32,kitkat_king_size,1
2612,1,band_aid_clear_strips,2
2612,34,toblerone_milk_chocolate,1
2612,4,crayola_24_crayons,1
2612,8,hunts_sauce,1
2612,18,jif_creamy_peanut_butter,1
2612,26,mom_to_mom_butternut_squash_pear,1
2612,59,twix,1
2612,30,coffee_mate_french_vanilla,1
2612,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2614,32,kitkat_king_size,1
2614,1,band_aid_clear_strips,1
2614,34,toblerone_milk_chocolate,1
2614,4,crayola_24_crayons,1
2614,8,hunts_sauce,1
2614,18,jif_creamy_peanut_butter,1
2614,54,dove_white,1
2614,26,mom_to_mom_butternut_squash_pear,1
2614,59,twix,1
2614,30,coffee_mate_french_vanilla,1
2614,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2616,32,kitkat_king_size,1
2616,1,band_aid_clear_strips,1
2616,34,toblerone_milk_chocolate,1
2616,4,crayola_24_crayons,1
2616,8,hunts_sauce,1
2616,18,jif_creamy_peanut_butter,1
2616,26,mom_to_mom_butternut_squash_pear,1
2616,59,twix,1
2616,30,coffee_mate_french_vanilla,1
2616,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2618,32,kitkat_king_size,1
2618,1,band_aid_clear_strips,1
2618,34,toblerone_milk_chocolate,1
2618,4,crayola_24_crayons,1
2618,8,hunts_sauce,1
2618,18,jif_creamy_peanut_butter,1
2618,26,mom_to_mom_butternut_squash_pear,1
2618,59,twix,1
2618,30,coffee_mate_french_vanilla,1
2618,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2620,32,kitkat_king_size,1
2620,1,band_aid_clear_strips,1
2620,34,toblerone_milk_chocolate,1
2620,4,crayola_24_crayons,1
2620,8,hunts_sauce,1
2620,18,jif_creamy_peanut_butter,1
2620,26,mom_to_mom_butternut_squash_pear,1
2620,59,twix,1
2620,30,coffee_mate_french_vanilla,1
2620,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2622,32,kitkat_king_size,1
2622,1,band_aid_clear_strips,1
2622,34,toblerone_milk_chocolate,1
2622,4,crayola_24_crayons,1
2622,8,hunts_sauce,1
2622,18,jif_creamy_peanut_butter,1
2622,26,mom_to_mom_butternut_squash_pear,1
2622,59,twix,1
2622,30,coffee_mate_french_vanilla,1
2622,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2624,32,kitkat_king_size,1
2624,1,band_aid_clear_strips,1
2624,34,toblerone_milk_chocolate,1
2624,4,crayola_24_crayons,1
2624,8,hunts_sauce,1
2624,18,jif_creamy_peanut_butter,1
2624,26,mom_to_mom_butternut_squash_pear,1
2624,59,twix,1
2624,30,coffee_mate_french_vanilla,1
2624,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2626,32,kitkat_king_size,1
2626,1,band_aid_clear_strips,1
2626,34,toblerone_milk_chocolate,1
2626,4,crayola_24_crayons,1
2626,8,hunts_sauce,1
2626,18,jif_creamy_peanut_butter,1
2626,26,mom_to_mom_butternut_squash_pear,1
2626,59,twix,1
2626,30,coffee_mate_french_vanilla,1
2626,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2628,32,kitkat_king_size,1
2628,1,band_aid_clear_strips,1
2628,34,toblerone_milk_chocolate,1
2628,4,crayola_24_crayons,1
2628,8,hunts_sauce,1
2628,18,jif_creamy_peanut_butter,1
2628,26,mom_to_mom_butternut_squash_pear,1
2628,59,twix,1
2628,30,coffee_mate_french_vanilla,1
2628,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2630,32,kitkat_king_size,1
2630,1,band_aid_clear_strips,1
2630,34,toblerone_milk_chocolate,1
2630,4,crayola_24_crayons,1
2630,8,hunts_sauce,1
2630,18,jif_creamy_peanut_butter,1
2630,26,mom_to_mom_butternut_squash_pear,1
2630,59,twix,1
2630,30,coffee_mate_french_vanilla,1
2630,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2632,32,kitkat_king_size,1
2632,1,band_aid_clear_strips,1
2632,34,toblerone_milk_chocolate,1
2632,4,crayola_24_crayons,1
2632,8,hunts_sauce,1
2632,18,jif_creamy_peanut_butter,1
2632,26,mom_to_mom_butternut_squash_pear,1
2632,59,twix,1
2632,30,coffee_mate_french_vanilla,1
2632,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2634,32,kitkat_king_size,1
2634,1,band_aid_clear_strips,1
2634,34,toblerone_milk_chocolate,1
2634,4,crayola_24_crayons,1
2634,8,hunts_sauce,1
2634,18,jif_creamy_peanut_butter,1
2634,26,mom_to_mom_butternut_squash_pear,1
2634,59,twix,1
2634,30,coffee_mate_french_vanilla,1
2634,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2636,32,kitkat_king_size,1
2636,1,band_aid_clear_strips,1
2636,34,toblerone_milk_chocolate,1
2636,4,crayola_24_crayons,1
2636,8,hunts_sauce,1
2636,18,jif_creamy_peanut_butter,1
2636,26,mom_to_mom_butternut_squash_pear,1
2636,59,twix,1
2636,30,coffee_mate_french_vanilla,1
2636,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2638,32,kitkat_king_size,1
2638,1,band_aid_clear_strips,1
2638,34,toblerone_milk_chocolate,1
2638,4,crayola_24_crayons,1
2638,8,hunts_sauce,1
2638,18,jif_creamy_peanut_butter,1
2638,26,mom_to_mom_butternut_squash_pear,1
2638,30,coffee_mate_french_vanilla,1
2638,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2640,32,kitkat_king_size,1
2640,1,band_aid_clear_strips,1
2640,34,toblerone_milk_chocolate,1
2640,4,crayola_24_crayons,1
2640,8,hunts_sauce,1
2640,18,jif_creamy_peanut_butter,1
2640,26,mom_to_mom_butternut_squash_pear,1
2640,30,coffee_mate_french_vanilla,1
2640,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2642,32,kitkat_king_size,1
2642,1,band_aid_clear_strips,1
2642,34,toblerone_milk_chocolate,1
2642,4,crayola_24_crayons,1
2642,8,hunts_sauce,1
2642,18,jif_creamy_peanut_butter,1
2642,26,mom_to_mom_butternut_squash_pear,1
2642,30,coffee_mate_french_vanilla,1
2642,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2644,32,kitkat_king_size,1
2644,1,band_aid_clear_strips,2
2644,34,toblerone_milk_chocolate,1
2644,4,crayola_24_crayons,1
2644,8,hunts_sauce,1
2644,18,jif_creamy_peanut_butter,1
2644,26,mom_to_mom_butternut_squash_pear,1
2644,30,coffee_mate_french_vanilla,1
2644,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2646,32,kitkat_king_size,1
2646,1,band_aid_clear_strips,1
2646,34,toblerone_milk_chocolate,1
2646,4,crayola_24_crayons,1
2646,8,hunts_sauce,1
2646,18,jif_creamy_peanut_butter,1
2646,26,mom_to_mom_butternut_squash_pear,1
2646,59,twix,1
2646,30,coffee_mate_french_vanilla,1
2646,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2648,32,kitkat_king_size,1
2648,1,band_aid_clear_strips,2
2648,34,toblerone_milk_chocolate,1
2648,4,crayola_24_crayons,1
2648,8,hunts_sauce,1
2648,18,jif_creamy_peanut_butter,1
2648,26,mom_to_mom_butternut_squash_pear,1
2648,59,twix,1
2648,30,coffee_mate_french_vanilla,1
2648,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2650,32,kitkat_king_size,1
2650,1,band_aid_clear_strips,1
2650,34,toblerone_milk_chocolate,1
2650,4,crayola_24_crayons,1
2650,8,hunts_sauce,1
2650,18,jif_creamy_peanut_butter,1
2650,26,mom_to_mom_butternut_squash_pear,1
2650,59,twix,1
2650,30,coffee_mate_french_vanilla,1
2650,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2652,32,kitkat_king_size,1
2652,1,band_aid_clear_strips,1
2652,34,toblerone_milk_chocolate,1
2652,4,crayola_24_crayons,1
2652,8,hunts_sauce,1
2652,18,jif_creamy_peanut_butter,1
2652,26,mom_to_mom_butternut_squash_pear,1
2652,30,coffee_mate_french_vanilla,1
2652,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2654,32,kitkat_king_size,1
2654,1,band_aid_clear_strips,1
2654,34,toblerone_milk_chocolate,1
2654,4,crayola_24_crayons,1
2654,8,hunts_sauce,1
2654,18,jif_creamy_peanut_butter,1
2654,26,mom_to_mom_butternut_squash_pear,1
2654,30,coffee_mate_french_vanilla,1
2654,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2656,32,kitkat_king_size,1
2656,1,band_aid_clear_strips,1
2656,34,toblerone_milk_chocolate,1
2656,4,crayola_24_crayons,1
2656,8,hunts_sauce,1
2656,18,jif_creamy_peanut_butter,1
2656,26,mom_to_mom_butternut_squash_pear,1
2656,59,twix,1
2656,30,coffee_mate_french_vanilla,1
2656,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2658,32,kitkat_king_size,1
2658,1,band_aid_clear_strips,1
2658,34,toblerone_milk_chocolate,1
2658,4,crayola_24_crayons,1
2658,8,hunts_sauce,1
2658,18,jif_creamy_peanut_butter,1
2658,26,mom_to_mom_butternut_squash_pear,1
2658,30,coffee_mate_french_vanilla,1
2658,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2660,32,kitkat_king_size,1
2660,1,band_aid_clear_strips,1
2660,34,toblerone_milk_chocolate,1
2660,4,crayola_24_crayons,1
2660,8,hunts_sauce,1
2660,18,jif_creamy_peanut_butter,1
2660,26,mom_to_mom_butternut_squash_pear,1
2660,59,twix,1
2660,30,coffee_mate_french_vanilla,1
2660,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2662,32,kitkat_king_size,1
2662,1,band_aid_clear_strips,1
2662,34,toblerone_milk_chocolate,1
2662,4,crayola_24_crayons,1
2662,8,hunts_sauce,1
2662,18,jif_creamy_peanut_butter,1
2662,26,mom_to_mom_butternut_squash_pear,1
2662,59,twix,1
2662,30,coffee_mate_french_vanilla,1
2662,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2664,32,kitkat_king_size,1
2664,1,band_aid_clear_strips,1
2664,34,toblerone_milk_chocolate,1
2664,4,crayola_24_crayons,1
2664,8,hunts_sauce,1
2664,18,jif_creamy_peanut_butter,1
2664,26,mom_to_mom_butternut_squash_pear,1
2664,59,twix,1
2664,30,coffee_mate_french_vanilla,1
2664,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2666,32,kitkat_king_size,1
2666,1,band_aid_clear_strips,1
2666,34,toblerone_milk_chocolate,1
2666,4,crayola_24_crayons,1
2666,8,hunts_sauce,1
2666,18,jif_creamy_peanut_butter,1
2666,26,mom_to_mom_butternut_squash_pear,1
2666,59,twix,1
2666,30,coffee_mate_french_vanilla,1
2666,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2668,32,kitkat_king_size,1
2668,1,band_aid_clear_strips,2
2668,34,toblerone_milk_chocolate,1
2668,4,crayola_24_crayons,1
2668,8,hunts_sauce,1
2668,18,jif_creamy_peanut_butter,1
2668,26,mom_to_mom_butternut_squash_pear,1
2668,59,twix,1
2668,30,coffee_mate_french_vanilla,1
2668,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2670,32,kitkat_king_size,1
2670,1,band_aid_clear_strips,2
2670,34,toblerone_milk_chocolate,1
2670,4,crayola_24_crayons,1
2670,8,hunts_sauce,1
2670,18,jif_creamy_peanut_butter,1
2670,26,mom_to_mom_butternut_squash_pear,1
2670,59,twix,1
2670,30,coffee_mate_french_vanilla,1
2670,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2672,32,kitkat_king_size,1
2672,1,band_aid_clear_strips,2
2672,34,toblerone_milk_chocolate,1
2672,4,crayola_24_crayons,1
2672,8,hunts_sauce,1
2672,18,jif_creamy_peanut_butter,1
2672,26,mom_to_mom_butternut_squash_pear,1
2672,59,twix,1
2672,30,coffee_mate_french_vanilla,1
2672,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2674,32,kitkat_king_size,1
2674,1,band_aid_clear_strips,2
2674,34,toblerone_milk_chocolate,1
2674,4,crayola_24_crayons,1
2674,8,hunts_sauce,1
2674,18,jif_creamy_peanut_butter,1
2674,26,mom_to_mom_butternut_squash_pear,1
2674,59,twix,1
2674,30,coffee_mate_french_vanilla,1
2674,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2676,32,kitkat_king_size,1
2676,1,band_aid_clear_strips,1
2676,34,toblerone_milk_chocolate,1
2676,4,crayola_24_crayons,1
2676,8,hunts_sauce,1
2676,18,jif_creamy_peanut_butter,1
2676,26,mom_to_mom_butternut_squash_pear,1
2676,59,twix,1
2676,30,coffee_mate_french_vanilla,1
2676,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
2678,32,kitkat_king_size,1
2678,1,band_aid_clear_strips,2
2678,34,toblerone_milk_chocolate,1
2678,4,crayola_24_crayons,1
2678,8,hunts_sauce,1
2678,18,jif_creamy_peanut_butter,1
