   time cam class                                      conf  margin
  196.0   4 cheerios                                  0.358   0.297
  196.0   4 cheerios                                  0.350   0.330
  197.0   0 chewy_dips_chocolate_chip                 0.894   0.539
  197.0   0 chewy_dips_chocolate_chip                 0.743   0.653
  197.0   0 chewy_dips_chocolate_chip                 0.697   0.458
  197.0   0 chewy_dips_chocolate_chip                 0.598   0.485
  197.0   0 chewy_dips_chocolate_chip                 0.404   0.299
  198.0   0 chewy_dips_chocolate_chip                 0.875   0.585
  198.0   0 chewy_dips_chocolate_chip                 0.783   0.588
  198.0   0 chewy_dips_chocolate_chip                 0.615   0.457
  198.0   0 chewy_dips_chocolate_chip                 0.500   0.331
  198.0   0 chewy_dips_chocolate_chip                 0.472   0.190
  198.0   0 chewy_dips_chocolate_chip                 0.417   0.290
  199.0   0 chewy_dips_chocolate_chip                 0.770   0.507
  199.0   0 chewy_dips_chocolate_chip                 0.571   0.417
  199.0   0 chewy_dips_chocolate_chip                 0.450   0.348
  199.0   0 chewy_dips_chocolate_chip                 0.397   0.304
  200.0   0 chewy_dips_chocolate_chip                 0.780   0.485
  200.0   0 chewy_dips_chocolate_chip                 0.765   0.479
  200.0   0 chewy_dips_chocolate_chip                 0.608   0.516
  200.0   0 chewy_dips_chocolate_chip                 0.512   0.303
  200.0   0 chewy_dips_chocolate_chip                 0.423   0.364
  201.0   0 chewy_dips_chocolate_chip                 0.690   0.544
  201.0   0 chewy_dips_chocolate_chip                 0.537   0.471
  201.0   0 chewy_dips_chocolate_chip                 0.523   0.352
  201.0   0 chewy_dips_chocolate_chip                 0.474   0.439
  201.0   0 chewy_dips_chocolate_chip                 0.467   0.177
  201.0   0 chewy_dips_chocolate_chip                 0.431   0.371
  201.0   0 chewy_dips_chocolate_chip                 0.373   0.320
  214.0   1 cheerios                                  0.554   0.423
  214.0   3 cheerios                                  0.473   0.348
  224.0   0 chewy_dips_chocolate_chip                 0.578   0.348
  224.0   1 chewy_dips_chocolate_chip                 0.724   0.594
  224.0   1 chewy_dips_chocolate_chip                 0.460   0.363
  224.0   1 chewy_dips_chocolate_chip                 0.426   0.277
  224.0   1 chewy_dips_chocolate_chip                 0.402   0.281
  224.0   2 chewy_dips_chocolate_chip                 0.910   0.858
  224.0   2 chewy_dips_chocolate_chip                 0.712   0.640
  224.0   2 chewy_dips_chocolate_chip                 0.612   0.552
  224.0   2 chewy_dips_chocolate_chip                 0.498   0.400
  224.0   2 chewy_dips_chocolate_chip                 0.412   0.283
  224.0   2 chewy_dips_chocolate_chip                 0.376   0.300
  224.0   3 chewy_dips_chocolate_chip                 0.856   0.800
  224.0   4 chewy_dips_chocolate_chip                 0.951   0.883
  224.0   4 chewy_dips_chocolate_chip                 0.538   0.483
  224.0   4 chewy_dips_chocolate_chip                 0.477   0.340
  225.0   1 chewy_dips_chocolate_chip                 0.690   0.660
  225.0   1 chewy_dips_chocolate_chip                 0.646   0.552
  225.0   1 chewy_dips_chocolate_chip                 0.557   0.496
  225.0   1 chewy_dips_chocolate_chip                 0.496   0.403
  225.0   1 chewy_dips_chocolate_chip                 0.454   0.359
  225.0   1 chewy_dips_chocolate_chip                 0.447   0.334
  225.0   1 chewy_dips_chocolate_chip                 0.423   0.344
  225.0   1 chewy_dips_chocolate_chip                 0.406   0.318
  225.0   1 chewy_dips_chocolate_chip                 0.370   0.254
  225.0   1 chewy_dips_chocolate_chip                 0.364   0.310
  225.0   2 chewy_dips_chocolate_chip                 0.903   0.852
  225.0   2 chewy_dips_chocolate_chip                 0.744   0.651
  225.0   2 chewy_dips_chocolate_chip                 0.697   0.586
  225.0   2 chewy_dips_chocolate_chip                 0.483   0.419
  225.0   2 chewy_dips_chocolate_chip                 0.438   0.288
  225.0   2 chewy_dips_chocolate_chip                 0.418   0.354
  225.0   2 chewy_dips_chocolate_chip                 0.410   0.386
  225.0   2 chewy_dips_chocolate_chip                 0.393   0.342
  225.0   3 chewy_dips_chocolate_chip                 0.953   0.913
  225.0   4 chewy_dips_chocolate_chip                 0.945   0.855
  225.0   4 chewy_dips_chocolate_chip                 0.511   0.449
  225.0   4 chewy_dips_chocolate_chip                 0.486   0.382
  225.0   4 chewy_dips_chocolate_chip                 0.406   0.345
  226.0   0 chewy_dips_chocolate_chip                 0.411   0.271
  226.0   0 chewy_dips_chocolate_chip                 0.374   0.175
  226.0   0 chewy_dips_chocolate_chip                 0.352   0.283
  226.0   1 chewy_dips_chocolate_chip                 0.676   0.566
  226.0   1 chewy_dips_chocolate_chip                 0.483   0.451
  226.0   2 chewy_dips_chocolate_chip                 0.776   0.691
  226.0   2 chewy_dips_chocolate_chip                 0.741   0.700
  226.0   2 chewy_dips_chocolate_chip                 0.738   0.667
  226.0   2 chewy_dips_chocolate_chip                 0.593   0.542
  226.0   2 chewy_dips_chocolate_chip                 0.552   0.498
  226.0   2 chewy_dips_chocolate_chip                 0.427   0.399
  226.0   2 chewy_dips_chocolate_chip                 0.409   0.331
  226.0   3 chewy_dips_chocolate_chip                 0.904   0.855
  226.0   3 chewy_dips_chocolate_chip                 0.365   0.219
  226.0   4 chewy_dips_chocolate_chip                 0.902   0.748
  226.0   4 chewy_dips_chocolate_chip                 0.422   0.345
  226.0   4 chewy_dips_chocolate_chip                 0.415   0.247
  226.0   4 chewy_dips_chocolate_chip                 0.410   0.331
