   time cam class                                      conf  margin
   98.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.954   0.788
   98.0   3 dove_white                                0.938   0.920
   98.0   3 pepperidge_farm_milk_chocolate_macadamia_cookies  0.515   0.271
   98.0   4 pepperidge_farm_milano_cookies_double_chocolate  0.833   0.659
   98.0   4 pepperidge_farm_milano_cookies_double_chocolate  0.438   0.398
   99.0   0 pepperidge_farm_milano_cookies_double_chocolate  0.981   0.967
   99.0   0 hunts_sauce                               0.976   0.955
   99.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.975   0.957
   99.0   1 nature_valley_crunchy_oats_n_honey        0.903   0.877
   99.0   2 nature_valley_crunchy_oats_n_honey        0.858   0.801
   99.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.753   0.353
   99.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.614   0.563
   99.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.953   0.816
   99.0   3 dove_white                                0.937   0.919
   99.0   3 pepperidge_farm_milk_chocolate_macadamia_cookies  0.507   0.321
   99.0   4 pepperidge_farm_milano_cookies_double_chocolate  0.874   0.751
  100.0   0 pepperidge_farm_milano_cookies_double_chocolate  0.984   0.970
  100.0   0 hunts_sauce                               0.978   0.963
  100.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.976   0.955
  100.0   1 nature_valley_crunchy_oats_n_honey        0.908   0.882
  100.0   2 nature_valley_crunchy_oats_n_honey        0.870   0.811
  100.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.792   0.509
  100.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.601   0.547
  100.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.452   0.277
  100.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.961   0.864
  100.0   3 dove_white                                0.938   0.920
  100.0   3 pepperidge_farm_milk_chocolate_macadamia_cookies  0.420   0.264
  100.0   4 pepperidge_farm_milano_cookies_double_chocolate  0.842   0.695
  101.0   0 pepperidge_farm_milano_cookies_double_chocolate  0.980   0.966
  101.0   0 hunts_sauce                               0.978   0.961
  101.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.974   0.953
  101.0   0 pepperidge_farm_milano_cookies_double_chocolate  0.461   0.437
  101.0   1 nature_valley_crunchy_oats_n_honey        0.901   0.869
  101.0   2 nature_valley_crunchy_oats_n_honey        0.878   0.810
  101.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.691   0.347
  101.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.656   0.600
  101.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.529   0.389
  101.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.964   0.888
  101.0   3 dove_white                                0.954   0.930
  101.0   3 dove_white                                0.928   0.904
  101.0   3 pepperidge_farm_milk_chocolate_macadamia_cookies  0.397   0.187
  101.0   4 pepperidge_farm_milano_cookies_double_chocolate  0.854   0.723
  102.0   0 pepperidge_farm_milano_cookies_double_chocolate  0.982   0.968
  102.0   0 hunts_sauce                               0.975   0.953
  102.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.974   0.948
  102.0   1 nature_valley_crunchy_oats_n_honey        0.890   0.862
  102.0   2 nature_valley_crunchy_oats_n_honey        0.881   0.823
  102.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.693   0.646
  102.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.544   0.339
  102.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.965   0.854
  102.0   3 dove_white                                0.958   0.936
  102.0   3 dove_white                                0.939   0.916
  102.0   3 dove_white                                0.474   0.465
  102.0   3 pepperidge_farm_milk_chocolate_macadamia_cookies  0.415   0.235
  102.0   3 pepperidge_farm_milk_chocolate_macadamia_cookies  0.386   0.262
  102.0   4 pepperidge_farm_milano_cookies_double_chocolate  0.865   0.735
  103.0   0 pepperidge_farm_milano_cookies_double_chocolate  0.981   0.965
  103.0   0 hunts_sauce                               0.977   0.961
  103.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.976   0.957
  103.0   0 pepperidge_farm_milano_cookies_double_chocolate  0.423   0.392
  103.0   1 nature_valley_crunchy_oats_n_honey        0.908   0.880
  103.0   2 nature_valley_crunchy_oats_n_honey        0.891   0.828
  103.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.713   0.365
  103.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.636   0.571
  103.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.509   0.347
  103.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.958   0.860
  103.0   3 dove_white                                0.944   0.930
  103.0   3 dove_white                                0.895   0.876
  103.0   3 pepperidge_farm_milk_chocolate_macadamia_cookies  0.376   0.230
  103.0   4 pepperidge_farm_milano_cookies_double_chocolate  0.932   0.869
  104.0   0 pepperidge_farm_milano_cookies_double_chocolate  0.979   0.962
  104.0   0 hunts_sauce                               0.976   0.959
  104.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.974   0.954
  104.0   0 pepperidge_farm_milano_cookies_double_chocolate  0.467   0.446
  104.0   1 nature_valley_crunchy_oats_n_honey        0.886   0.856
  104.0   2 nature_valley_crunchy_oats_n_honey        0.894   0.831
  104.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.777   0.305
  104.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.640   0.584
  104.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.954   0.851
  104.0   3 dove_white                                0.929   0.905
  104.0   3 pepperidge_farm_milk_chocolate_macadamia_cookies  0.405   0.258
  104.0   4 pepperidge_farm_milano_cookies_double_chocolate  0.903   0.782
  105.0   0 hunts_sauce                               0.979   0.962
  105.0   0 pepperidge_farm_milano_cookies_double_chocolate  0.979   0.960
  105.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.973   0.954
  105.0   0 pepperidge_farm_milano_cookies_double_chocolate  0.561   0.537
  105.0   1 nature_valley_crunchy_oats_n_honey        0.900   0.868
  105.0   2 nature_valley_crunchy_oats_n_honey        0.900   0.845
  105.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.704   0.382
  105.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.664   0.599
  105.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.958   0.878
  105.0   3 pepperidge_farm_milk_chocolate_macadamia_cookies  0.368   0.205
  105.0   4 pepperidge_farm_milano_cookies_double_chocolate  0.909   0.831
  106.0   0 pepperidge_farm_milano_cookies_double_chocolate  0.983   0.966
  106.0   0 hunts_sauce                               0.979   0.964
  106.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.974   0.955
  106.0   1 nature_valley_crunchy_oats_n_honey        0.856   0.832
  106.0   2 nature_valley_crunchy_oats_n_honey        0.884   0.793
  106.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.646   0.466
  106.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.623   0.552
  106.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.358   0.173
  106.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.953   0.833
  106.0   3 pepperidge_farm_milk_chocolate_macadamia_cookies  0.384   0.252
  106.0   4 pepperidge_farm_milano_cookies_double_chocolate  0.861   0.771
  107.0   0 hunts_sauce                               0.979   0.960
  107.0   0 pepperidge_farm_milano_cookies_double_chocolate  0.979   0.960
  107.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.972   0.950
  107.0   0 pepperidge_farm_milano_cookies_double_chocolate  0.645   0.615
  107.0   1 nature_valley_crunchy_oats_n_honey        0.927   0.891
  107.0   2 nature_valley_crunchy_oats_n_honey        0.915   0.857
  107.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.711   0.653
  107.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.700   0.473
  107.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.957   0.873
  107.0   3 pepperidge_farm_milk_chocolate_macadamia_cookies  0.409   0.210
  107.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.397   0.321
  107.0   4 pepperidge_farm_milano_cookies_double_chocolate  0.897   0.827
  108.0   0 pepperidge_farm_milano_cookies_double_chocolate  0.981   0.960
  108.0   0 hunts_sauce                               0.980   0.964
  108.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.976   0.959
  108.0   0 pepperidge_farm_milano_cookies_double_chocolate  0.393   0.354
  108.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.698   0.634
  108.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.566   0.338
  108.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.946   0.827
  108.0   3 pepperidge_farm_milk_chocolate_macadamia_cookies  0.447   0.217
  108.0   4 pepperidge_farm_milano_cookies_double_chocolate  0.853   0.768
  109.0   0 hunts_sauce                               0.981   0.968
  109.0   0 pepperidge_farm_milano_cookies_double_chocolate  0.980   0.963
  109.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.975   0.959
  109.0   0 pepperidge_farm_milano_cookies_double_chocolate  0.570   0.532
  109.0   0 pepperidge_farm_milano_cookies_double_chocolate  0.487   0.376
  109.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.719   0.660
  109.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.524   0.286
  109.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.488   0.377
  109.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.943   0.826
  109.0   4 pepperidge_farm_milano_cookies_double_chocolate  0.860   0.757
  110.0   0 hunts_sauce                               0.981   0.966
  110.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.974   0.957
  110.0   0 pepperidge_farm_milano_cookies_double_chocolate  0.971   0.943
  110.0   0 pepperidge_farm_milano_cookies_double_chocolate  0.829   0.795
  110.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.775   0.712
  110.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.426   0.234
  110.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.941   0.871
  110.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.561   0.494
  110.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.536   0.430
  110.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.378   0.091
  110.0   4 pepperidge_farm_milano_cookies_double_chocolate  0.790   0.710
  111.0   0 hunts_sauce                               0.982   0.969
  111.0   0 pepperidge_farm_milano_cookies_double_chocolate  0.980   0.952
  111.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.968   0.939
  111.0   0 pepperidge_farm_milano_cookies_double_chocolate  0.451   0.306
  111.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.697   0.625
  111.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.930   0.836
  111.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.429   0.389
  111.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.417   0.219
  111.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.389   0.321
  111.0   3 pepperidge_farm_milk_chocolate_macadamia_cookies  0.360   0.091
  111.0   4 pepperidge_farm_milano_cookies_double_chocolate  0.761   0.664
  112.0   0 hunts_sauce                               0.980   0.967
  112.0   0 pepperidge_farm_milano_cookies_double_chocolate  0.980   0.953
  112.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.968   0.936
  112.0   0 pepperidge_farm_milano_cookies_double_chocolate  0.496   0.386
  112.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.705   0.645
  112.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.462   0.304
  112.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.936   0.839
  112.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.374   0.317
  112.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.370   0.281
  112.0   4 pepperidge_farm_milano_cookies_double_chocolate  0.661   0.551
  112.0   4 pepperidge_farm_milano_cookies_double_chocolate  0.391   0.282
  113.0   0 hunts_sauce                               0.980   0.970
  113.0   0 pepperidge_farm_milano_cookies_double_chocolate  0.980   0.949
  113.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.964   0.934
  113.0   0 pepperidge_farm_milano_cookies_double_chocolate  0.615   0.498
  113.0   0 pepperidge_farm_milano_cookies_double_chocolate  0.410   0.392
  113.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.722   0.662
  113.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.409   0.323
  113.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.404   0.300
  113.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.391   0.271
  113.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.356   0.255
  113.0   4 pepperidge_farm_milano_cookies_double_chocolate  0.355   0.202
  114.0   0 hunts_sauce                               0.978   0.966
  114.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.964   0.938
  114.0   0 pepperidge_farm_milano_cookies_double_chocolate  0.817   0.792
  114.0   0 pepperidge_farm_milano_cookies_double_chocolate  0.527   0.441
  114.0   0 pepperidge_farm_milano_cookies_double_chocolate  0.485   0.468
  114.0   0 pepperidge_farm_milano_cookies_double_chocolate  0.451   0.378
  114.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.815   0.737
  114.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.542   0.198
  114.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.521   0.354
  114.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.413   0.251
  114.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.355   0.262
  115.0   0 hunts_sauce                               0.978   0.965
  115.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.958   0.930
  115.0   1 pepperidge_farm_milk_chocolate_macadamia_cookies  0.375   0.340
  115.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.700   0.651
  115.0   3 hunts_sauce                               0.744   0.697
  115.0   3 hunts_sauce                               0.651   0.525
  115.0   3 hunts_sauce                               0.638   0.596
  115.0   3 hunts_sauce                               0.616   0.575
  115.0   3 hunts_sauce                               0.554   0.504
  115.0   3 hunts_sauce                               0.389   0.355
  115.0   3 hunts_sauce                               0.388   0.352
  115.0   3 hunts_sauce                               0.386   0.311
  115.0   3 hunts_sauce                               0.378   0.335
  115.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.365   0.307
  115.0   3 hunts_sauce                               0.352   0.307
  115.0   4 pepperidge_farm_milano_cookies_double_chocolate  0.587   0.455
  116.0   0 hunts_sauce                               0.977   0.963
  116.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.957   0.924
  116.0   1 pepperidge_farm_milk_chocolate_macadamia_cookies  0.472   0.415
  116.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.702   0.651
  116.0   3 hunts_sauce                               0.745   0.620
  116.0   3 hunts_sauce                               0.709   0.668
  116.0   3 hunts_sauce                               0.653   0.622
  116.0   3 hunts_sauce                               0.593   0.548
  116.0   3 hunts_sauce                               0.561   0.477
  116.0   3 hunts_sauce                               0.526   0.452
  116.0   3 hunts_sauce                               0.387   0.346
  116.0   4 pepperidge_farm_milano_cookies_double_chocolate  0.424   0.085
  117.0   0 hunts_sauce                               0.978   0.966
  117.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.958   0.920
  117.0   1 pepperidge_farm_milk_chocolate_macadamia_cookies  0.364   0.306
  117.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.708   0.647
  117.0   3 hunts_sauce                               0.810   0.754
  117.0   3 hunts_sauce                               0.755   0.661
  117.0   3 hunts_sauce                               0.508   0.479
  117.0   3 hunts_sauce                               0.366   0.340
  117.0   4 pepperidge_farm_milano_cookies_double_chocolate  0.386   0.287
  118.0   0 hunts_sauce                               0.717   0.641
  118.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.687   0.656
  118.0   0 hunts_sauce                               0.669   0.637
  118.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.542   0.524
  118.0   1 pepperidge_farm_milk_chocolate_macadamia_cookies  0.525   0.462
  118.0   1 pepperidge_farm_milk_chocolate_macadamia_cookies  0.442   0.387
  118.0   1 pepperidge_farm_milk_chocolate_macadamia_cookies  0.428   0.375
  118.0   1 pepperidge_farm_milk_chocolate_macadamia_cookies  0.404   0.350
  118.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.552   0.480
  118.0   3 hunts_sauce                               0.778   0.743
  118.0   4 hunts_sauce                               0.916   0.902
  118.0   4 pepperidge_farm_milano_cookies_double_chocolate  0.546   0.335
  119.0   0 hunts_sauce                               0.770   0.690
  119.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.567   0.548
  119.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.556   0.533
  119.0   0 hunts_sauce                               0.513   0.488
  119.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.462   0.422
  119.0   1 pepperidge_farm_milk_chocolate_macadamia_cookies  0.423   0.336
  119.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.567   0.501
  120.0   0 hunts_sauce                               0.894   0.856
  120.0   0 hunts_sauce                               0.723   0.706
  120.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.625   0.593
  120.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.574   0.539
  120.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.557   0.532
  120.0   0 hunts_sauce                               0.542   0.509
  120.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.489   0.472
  120.0   0 hunts_sauce                               0.419   0.364
  120.0   1 pepperidge_farm_milk_chocolate_macadamia_cookies  0.470   0.385
  120.0   1 pepperidge_farm_milk_chocolate_macadamia_cookies  0.454   0.396
  120.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.417   0.350
  121.0   0 hunts_sauce                               0.900   0.846
  121.0   0 hunts_sauce                               0.698   0.675
  121.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.673   0.646
  121.0   0 hunts_sauce                               0.513   0.469
  121.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.412   0.394
  121.0   0 hunts_sauce                               0.409   0.332
  121.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.386   0.374
  121.0   0 hunts_sauce                               0.364   0.305
  121.0   1 pepperidge_farm_milk_chocolate_macadamia_cookies  0.602   0.544
  121.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.500   0.435
  122.0   0 hunts_sauce                               0.917   0.882
  122.0   0 hunts_sauce                               0.786   0.768
  122.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.682   0.648
  122.0   0 hunts_sauce                               0.662   0.618
  122.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.626   0.602
  122.0   0 hunts_sauce                               0.462   0.397
  122.0   0 hunts_sauce                               0.443   0.387
  122.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.385   0.363
  122.0   1 pepperidge_farm_milk_chocolate_macadamia_cookies  0.562   0.499
  122.0   1 pepperidge_farm_milk_chocolate_macadamia_cookies  0.352   0.315
  122.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.415   0.354
  123.0   0 hunts_sauce                               0.929   0.899
  123.0   0 hunts_sauce                               0.844   0.827
  123.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.725   0.684
  123.0   0 hunts_sauce                               0.695   0.638
  123.0   0 hunts_sauce                               0.444   0.353
  123.0   0 pepperidge_farm_milk_chocolate_macadamia_cookies  0.426   0.374
  123.0   0 hunts_sauce                               0.360   0.293
  123.0   1 pepperidge_farm_milk_chocolate_macadamia_cookies  0.610   0.546
  123.0   2 pepperidge_farm_milk_chocolate_macadamia_cookies  0.473   0.396
  123.0   4 pepperidge_farm_milano_cookies_double_chocolate  0.408   0.024
  124.0   0 hunts_sauce                               0.931   0.895
  124.0   0 hunts_sauce                               0.844   0.824
  124.0   0 hunts_sauce                               0.709   0.678
  124.0   0 hunts_sauce                               0.611   0.547
  124.0   0 hunts_sauce                               0.565   0.492
  125.0   0 hunts_sauce                               0.952   0.917
  125.0   0 hunts_sauce                               0.895   0.875
  125.0   0 hunts_sauce                               0.822   0.793
  125.0   0 hunts_sauce                               0.657   0.567
  125.0   0 hunts_sauce                               0.425   0.336
  125.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.391   0.129
  125.0   4 pepperidge_farm_milano_cookies_double_chocolate  0.716   0.560
  126.0   0 hunts_sauce                               0.945   0.914
  126.0   0 hunts_sauce                               0.894   0.878
  126.0   0 hunts_sauce                               0.861   0.837
  126.0   0 hunts_sauce                               0.673   0.608
  126.0   0 hunts_sauce                               0.658   0.587
  126.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.454   0.177
  126.0   4 pepperidge_farm_milano_cookies_double_chocolate  0.448   0.291
  127.0   0 hunts_sauce                               0.950   0.917
  127.0   0 hunts_sauce                               0.941   0.924
  127.0   0 hunts_sauce                               0.815   0.784
  127.0   0 hunts_sauce                               0.683   0.596
  127.0   0 hunts_sauce                               0.630   0.566
  127.0   0 hunts_sauce                               0.423   0.372
  128.0   0 hunts_sauce                               0.946   0.917
  128.0   0 hunts_sauce                               0.933   0.919
  128.0   0 hunts_sauce                               0.836   0.800
  128.0   0 hunts_sauce                               0.665   0.573
  128.0   0 hunts_sauce                               0.612   0.555
  128.0   0 hunts_sauce                               0.401   0.359
  129.0   0 hunts_sauce                               0.951   0.922
  129.0   0 hunts_sauce                               0.933   0.915
  129.0   0 hunts_sauce                               0.830   0.787
  129.0   0 hunts_sauce                               0.658   0.586
  129.0   0 hunts_sauce                               0.542   0.489
  129.0   0 hunts_sauce                               0.427   0.330
  129.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.434   0.186
  129.0   4 pepperidge_farm_milano_cookies_double_chocolate  0.444   0.339
  130.0   0 hunts_sauce                               0.951   0.932
  130.0   0 hunts_sauce                               0.921   0.906
  130.0   0 hunts_sauce                               0.864   0.842
  130.0   0 hunts_sauce                               0.828   0.794
  130.0   0 hunts_sauce                               0.751   0.704
  130.0   0 hunts_sauce                               0.563   0.471
  130.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.593   0.420
  130.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.385   0.261
  131.0   0 hunts_sauce                               0.953   0.933
  131.0   0 hunts_sauce                               0.934   0.921
  131.0   0 hunts_sauce                               0.823   0.805
  131.0   0 hunts_sauce                               0.729   0.672
  131.0   0 hunts_sauce                               0.719   0.640
  132.0   0 hunts_sauce                               0.948   0.927
  132.0   0 hunts_sauce                               0.914   0.902
  132.0   0 hunts_sauce                               0.887   0.864
  132.0   0 hunts_sauce                               0.765   0.698
  132.0   0 hunts_sauce                               0.746   0.686
  132.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.436   0.099
  133.0   0 hunts_sauce                               0.953   0.935
  133.0   0 hunts_sauce                               0.915   0.902
  133.0   0 hunts_sauce                               0.864   0.849
  133.0   0 hunts_sauce                               0.795   0.738
  133.0   0 hunts_sauce                               0.753   0.694
  133.0   0 lindt_excellence_cocoa_dark_chocolate     0.554   0.491
  133.0   0 lindt_excellence_cocoa_dark_chocolate     0.425   0.360
  133.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.714   0.561
  133.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.437   0.355
  133.0   4 lindt_excellence_cocoa_dark_chocolate     0.678   0.646
  134.0   0 hunts_sauce                               0.948   0.933
  134.0   0 hunts_sauce                               0.909   0.899
  134.0   0 hunts_sauce                               0.781   0.739
  134.0   0 hunts_sauce                               0.736   0.675
  134.0   0 hunts_sauce                               0.718   0.704
  134.0   0 lindt_excellence_cocoa_dark_chocolate     0.476   0.389
  134.0   0 lindt_excellence_cocoa_dark_chocolate     0.473   0.417
  134.0   0 hunts_sauce                               0.397   0.345
  134.0   0 lindt_excellence_cocoa_dark_chocolate     0.356   0.301
  134.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.682   0.561
  134.0   4 lindt_excellence_cocoa_dark_chocolate     0.576   0.493
  134.0   4 lindt_excellence_cocoa_dark_chocolate     0.503   0.434
  135.0   0 hunts_sauce                               0.949   0.930
  135.0   0 hunts_sauce                               0.924   0.910
  135.0   0 hunts_sauce                               0.831   0.782
  135.0   0 hunts_sauce                               0.691   0.631
  135.0   0 hunts_sauce                               0.617   0.606
  135.0   0 lindt_excellence_cocoa_dark_chocolate     0.477   0.385
  135.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.488   0.316
  135.0   4 lindt_excellence_cocoa_dark_chocolate     0.534   0.490
  136.0   0 hunts_sauce                               0.950   0.934
  136.0   0 hunts_sauce                               0.925   0.913
  136.0   0 hunts_sauce                               0.766   0.737
  136.0   0 hunts_sauce                               0.648   0.605
  136.0   0 hunts_sauce                               0.646   0.572
  136.0   0 hunts_sauce                               0.628   0.558
  136.0   0 lindt_excellence_cocoa_dark_chocolate     0.449   0.382
  136.0   4 lindt_excellence_cocoa_dark_chocolate     0.681   0.646
  137.0   0 hunts_sauce                               0.946   0.927
  137.0   0 hunts_sauce                               0.926   0.912
  137.0   0 hunts_sauce                               0.745   0.722
  137.0   0 hunts_sauce                               0.729   0.663
  137.0   0 hunts_sauce                               0.665   0.576
  137.0   0 hunts_sauce                               0.524   0.497
  137.0   0 lindt_excellence_cocoa_dark_chocolate     0.457   0.393
  137.0   4 lindt_excellence_cocoa_dark_chocolate     0.717   0.682
  138.0   0 hunts_sauce                               0.945   0.928
  138.0   0 hunts_sauce                               0.918   0.903
  138.0   0 hunts_sauce                               0.829   0.805
  138.0   0 hunts_sauce                               0.695   0.658
  138.0   0 hunts_sauce                               0.663   0.583
  138.0   0 hunts_sauce                               0.588   0.512
  138.0   4 lindt_excellence_cocoa_dark_chocolate     0.648   0.620
  139.0   0 hunts_sauce                               0.953   0.933
  139.0   0 hunts_sauce                               0.926   0.908
  139.0   0 hunts_sauce                               0.842   0.822
  139.0   0 hunts_sauce                               0.781   0.708
  139.0   0 hunts_sauce                               0.700   0.621
  139.0   0 hunts_sauce                               0.570   0.540
  139.0   0 lindt_excellence_cocoa_dark_chocolate     0.518   0.460
  139.0   0 lindt_excellence_cocoa_dark_chocolate     0.448   0.387
  139.0   3 pepperidge_farm_milano_cookies_double_chocolate  0.517   0.373
  139.0   4 lindt_excellence_cocoa_dark_chocolate     0.533   0.503
  140.0   0 hunts_sauce                               0.951   0.935
  140.0   0 hunts_sauce                               0.928   0.911
  140.0   0 hunts_sauce                               0.827   0.792
  140.0   0 hunts_sauce                               0.550   0.472
  140.0   0 hunts_sauce                               0.529   0.453
  140.0   0 hunts_sauce                               0.465   0.438
  140.0   0 lindt_excellence_cocoa_dark_chocolate     0.429   0.382
  140.0   0 hunts_sauce                               0.409   0.316
  140.0   0 lindt_excellence_cocoa_dark_chocolate     0.387   0.316
  140.0   4 lindt_excellence_cocoa_dark_chocolate     0.811   0.784
  141.0   0 hunts_sauce                               0.946   0.922
  141.0   0 hunts_sauce                               0.919   0.897
  141.0   0 hunts_sauce                               0.837   0.812
  141.0   0 hunts_sauce                               0.696   0.625
  141.0   0 hunts_sauce                               0.611   0.524
  141.0   0 lindt_excellence_cocoa_dark_chocolate     0.387   0.325
  141.0   4 lindt_excellence_cocoa_dark_chocolate     0.841   0.807
  142.0   0 hunts_sauce                               0.950   0.930
  142.0   0 hunts_sauce                               0.914   0.893
  142.0   0 hunts_sauce                               0.888   0.863
  142.0   0 hunts_sauce                               0.625   0.581
